Customer ID,Loan Amount,Annual Income,Credit Score,Employment Status,Marital Status,Loan Term (months),Number of Dependents,Previous Defaults,Loan Type,Payment History,Loan Default
6097,42065,97994,629,Employed,Divorced,220,1,1,Student Loan,Average,No
6098,30556,114202,698,Unemployed,Single,145,3,1,Personal Loan,Average,No
6099,67752,63481,486,Employed,Married,97,3,1,Mortgage,Average,No
6100,98426,22581,311,Unemployed,Divorced,86,2,0,Student Loan,Good,No
6101,44279,95118,616,Employed,Single,146,4,0,Student Loan,Poor,No
6102,8756,144010,828,Retired,Divorced,312,0,1,Personal Loan,Good,No
6103,61071,71638,523,Employed,Divorced,184,2,2,Credit Card,Average,No
6104,9117,143714,826,Self-employed,Divorced,224,4,1,Credit Card,Average,No
6105,94097,28418,334,Unemployed,Single,332,4,0,Personal Loan,Poor,Yes
6106,30991,113627,695,Retired,Married,30,4,2,Student Loan,Good,No
6107,78686,49113,424,Unemployed,Widowed,130,3,0,Mortgage,Average,Yes
6108,37307,104363,657,Unemployed,Married,314,0,1,Student Loan,Average,No
6109,9213,143607,826,Retired,Divorced,313,0,0,Personal Loan,Average,No
6110,53447,83044,567,Employed,Married,296,2,0,Personal Loan,Poor,No
6111,40631,99955,637,Employed,Divorced,238,1,0,Auto Loan,Good,No
6112,54841,81030,559,Employed,Single,223,2,1,Personal Loan,Average,No
6113,91598,31814,350,Unemployed,Single,200,0,0,Auto Loan,Average,Yes
6114,27042,119340,722,Employed,Single,332,3,1,Personal Loan,Poor,No
6115,92955,30024,342,Unemployed,Divorced,162,2,1,Auto Loan,Good,Yes
6116,53302,83288,568,Employed,Married,234,1,0,Auto Loan,Average,No
6117,19397,129236,765,Employed,Widowed,139,2,2,Student Loan,Poor,No
6118,57098,77836,547,Employed,Widowed,259,4,0,Auto Loan,Poor,No
6119,94599,27435,330,Unemployed,Single,62,1,0,Credit Card,Good,Yes
6120,50539,87084,581,Employed,Widowed,202,4,0,Personal Loan,Poor,No
6121,8748,144023,828,Retired,Divorced,248,3,2,Mortgage,Good,No
6122,48001,90601,597,Employed,Married,33,0,2,Personal Loan,Poor,No
6123,34139,108416,676,Self-employed,Widowed,121,2,1,Student Loan,Poor,No
6124,10895,140871,816,Employed,Widowed,338,2,2,Student Loan,Average,No
6125,12263,138645,805,Retired,Married,44,4,2,Auto Loan,Average,No
6126,97578,23407,315,Unemployed,Widowed,138,4,0,Student Loan,Good,Yes
6127,27443,118943,719,Unemployed,Married,55,0,1,Student Loan,Poor,No
6128,75553,52940,441,Unemployed,Divorced,18,2,1,Personal Loan,Average,Yes
6129,95880,25666,324,Unemployed,Divorced,139,0,2,Credit Card,Average,Yes
6130,72293,57122,460,Unemployed,Divorced,102,4,2,Credit Card,Poor,Yes
6131,12239,138647,805,Unemployed,Single,141,4,0,Auto Loan,Good,No
6132,81674,45092,405,Unemployed,Divorced,28,1,2,Student Loan,Poor,Yes
6133,5112,149753,849,Self-employed,Widowed,332,4,2,Student Loan,Poor,No
6134,9324,143402,825,Unemployed,Single,197,4,1,Credit Card,Good,No
6135,43660,95645,619,Employed,Single,121,0,2,Auto Loan,Poor,No
6136,25559,121190,732,Unemployed,Single,297,1,0,Student Loan,Average,No
6137,26312,120468,727,Self-employed,Divorced,359,1,1,Auto Loan,Poor,No
6138,5302,149207,848,Retired,Single,174,2,1,Personal Loan,Poor,No
6139,80766,46505,411,Unemployed,Divorced,86,3,2,Student Loan,Poor,Yes
6140,72563,56713,458,Unemployed,Divorced,210,2,0,Student Loan,Poor,Yes
6141,59823,74387,532,Employed,Single,298,2,1,Student Loan,Average,No
6142,67987,63169,485,Employed,Single,193,2,0,Credit Card,Poor,No
6143,46090,93282,608,Employed,Widowed,108,1,0,Credit Card,Good,No
6144,42384,97511,627,Employed,Single,62,0,2,Student Loan,Average,No
6145,60961,71742,524,Employed,Divorced,325,4,0,Student Loan,Average,No
6146,69925,60522,473,Unemployed,Widowed,45,1,1,Personal Loan,Average,Yes
6147,39816,101132,642,Self-employed,Widowed,32,4,2,Personal Loan,Average,No
6148,11643,139622,809,Unemployed,Divorced,195,4,1,Auto Loan,Average,No
6149,12099,138764,806,Self-employed,Single,304,3,0,Auto Loan,Poor,No
6150,24086,123489,741,Self-employed,Single,75,2,0,Credit Card,Average,No
6151,27015,119397,722,Employed,Married,135,3,2,Mortgage,Poor,No
6152,97268,23880,316,Unemployed,Single,112,2,2,Personal Loan,Poor,Yes
6153,67824,63454,485,Employed,Married,130,1,1,Auto Loan,Good,No
6154,59040,75711,535,Employed,Widowed,352,4,1,Personal Loan,Average,No
6155,67711,63539,486,Employed,Widowed,89,3,0,Personal Loan,Average,No
6156,19571,128984,765,Self-employed,Widowed,192,1,2,Mortgage,Good,No
6157,49813,88321,587,Employed,Married,210,1,0,Personal Loan,Poor,No
6158,34336,107985,675,Employed,Divorced,201,2,0,Mortgage,Good,No
6159,89444,34799,362,Unemployed,Divorced,339,4,1,Mortgage,Average,Yes
6160,15488,134584,787,Self-employed,Widowed,114,2,1,Personal Loan,Good,No
6161,23058,124843,746,Retired,Married,344,2,1,Personal Loan,Average,No
6162,55516,80102,556,Employed,Married,286,1,2,Auto Loan,Poor,No
6163,61638,70726,519,Employed,Widowed,141,2,1,Personal Loan,Poor,No
6164,63656,68784,510,Employed,Single,252,0,2,Personal Loan,Poor,No
6165,11304,140364,812,Employed,Widowed,145,4,0,Personal Loan,Average,No
6166,16338,133034,779,Employed,Married,168,2,2,Auto Loan,Poor,No
6167,67912,63333,485,Employed,Single,329,2,1,Mortgage,Poor,No
6168,69641,60828,474,Unemployed,Divorced,169,3,2,Auto Loan,Average,Yes
6169,48884,89526,592,Employed,Single,201,4,2,Personal Loan,Good,No
6170,59845,74362,531,Employed,Divorced,111,4,1,Student Loan,Good,No
6171,60099,73997,530,Employed,Married,63,2,1,Personal Loan,Good,No
6172,8797,143973,827,Employed,Widowed,60,0,0,Auto Loan,Good,No
6173,62009,70341,517,Employed,Widowed,111,3,2,Auto Loan,Good,No
6174,86423,39073,378,Unemployed,Widowed,262,0,0,Credit Card,Good,No
6175,24991,122399,735,Employed,Widowed,65,2,0,Student Loan,Poor,No
6176,89654,34549,361,Unemployed,Widowed,148,4,2,Auto Loan,Good,No
6177,37913,103795,655,Unemployed,Married,173,4,0,Mortgage,Average,No
6178,57870,76920,542,Employed,Married,303,0,2,Personal Loan,Poor,No
6179,36821,105326,661,Employed,Widowed,92,1,0,Mortgage,Average,No
6180,43714,95515,619,Employed,Single,231,2,0,Auto Loan,Average,No
6181,5301,149392,848,Unemployed,Widowed,96,4,2,Auto Loan,Poor,No
6182,85077,40316,385,Unemployed,Divorced,94,1,1,Mortgage,Good,No
6183,81021,46183,410,Unemployed,Divorced,330,4,2,Mortgage,Good,Yes
6184,30879,113860,697,Self-employed,Divorced,78,4,1,Credit Card,Poor,No
6185,81908,44624,404,Unemployed,Divorced,245,1,2,Personal Loan,Average,Yes
6186,53787,82515,565,Employed,Widowed,209,0,2,Mortgage,Poor,No
6187,23951,123712,742,Self-employed,Divorced,270,2,1,Personal Loan,Average,No
6188,36419,105781,664,Retired,Single,188,1,1,Student Loan,Good,No
6189,65160,66705,502,Employed,Widowed,309,1,2,Auto Loan,Average,No
6190,33482,109326,679,Unemployed,Divorced,291,4,2,Mortgage,Average,No
6191,80629,46756,412,Unemployed,Widowed,311,1,2,Student Loan,Good,Yes
6192,55200,80390,557,Employed,Widowed,140,2,1,Auto Loan,Average,No
6193,49769,88369,587,Employed,Widowed,191,0,2,Credit Card,Poor,No
6194,47944,90821,598,Employed,Married,303,0,1,Auto Loan,Poor,No
6195,93199,29589,341,Unemployed,Divorced,218,0,0,Mortgage,Poor,Yes
6196,16344,133012,779,Unemployed,Married,305,2,1,Student Loan,Average,No
6197,89995,34116,359,Unemployed,Single,349,4,0,Student Loan,Average,Yes
6198,46153,93181,608,Employed,Single,186,2,2,Student Loan,Average,No
6199,66744,64786,493,Employed,Married,40,1,2,Auto Loan,Poor,No
6200,30235,114686,701,Self-employed,Divorced,190,3,1,Personal Loan,Average,No
6201,9135,143711,826,Employed,Widowed,52,3,0,Personal Loan,Good,No
6202,43102,96425,623,Employed,Single,203,3,2,Auto Loan,Average,No
6203,77541,50286,431,Unemployed,Single,355,0,2,Mortgage,Good,Yes
6204,24426,123081,739,Retired,Single,248,2,0,Auto Loan,Average,No
6205,88297,35994,368,Unemployed,Divorced,315,2,2,Personal Loan,Average,Yes
6206,25611,121039,731,Unemployed,Married,236,0,2,Auto Loan,Good,No
6207,17297,131915,774,Unemployed,Married,125,1,1,Student Loan,Average,No
6208,9703,142961,823,Employed,Divorced,289,3,2,Mortgage,Average,No
6209,32935,110198,682,Employed,Single,28,3,0,Mortgage,Poor,No
6210,23133,124672,746,Unemployed,Divorced,97,0,2,Credit Card,Average,No
6211,80703,46639,412,Unemployed,Divorced,328,3,1,Auto Loan,Average,No
6212,87386,37205,372,Unemployed,Married,356,4,2,Student Loan,Average,Yes
6213,58006,76677,540,Employed,Divorced,192,2,0,Auto Loan,Poor,No
6214,75588,52930,441,Unemployed,Divorced,348,3,2,Credit Card,Poor,Yes
6215,45998,93313,609,Employed,Single,156,3,0,Credit Card,Poor,No
6216,30917,113851,696,Retired,Widowed,326,4,1,Auto Loan,Average,No
6217,16302,133153,779,Retired,Single,236,1,2,Auto Loan,Poor,No
6218,31654,112509,692,Unemployed,Married,65,1,2,Auto Loan,Good,No
6219,86818,38316,376,Unemployed,Widowed,315,4,1,Personal Loan,Good,No
6220,80039,47304,414,Unemployed,Single,79,1,0,Credit Card,Good,Yes
6221,25150,121839,733,Retired,Divorced,118,0,0,Mortgage,Poor,No
6222,29087,116058,708,Employed,Divorced,345,4,2,Personal Loan,Poor,No
6223,34592,107876,673,Self-employed,Widowed,88,2,0,Student Loan,Average,No
6224,36802,105366,661,Self-employed,Widowed,38,2,0,Mortgage,Poor,No
6225,90514,33403,356,Unemployed,Divorced,355,2,2,Mortgage,Average,Yes
6226,40585,100052,637,Employed,Married,166,3,0,Mortgage,Poor,No
6227,13026,137478,801,Employed,Single,83,4,0,Credit Card,Average,No
6228,37154,104627,658,Retired,Divorced,191,4,2,Student Loan,Good,No
6229,45809,93495,609,Employed,Single,58,1,2,Personal Loan,Good,No
6230,76295,51932,437,Unemployed,Single,253,4,0,Student Loan,Good,Yes
6231,29071,116090,708,Employed,Single,288,4,2,Personal Loan,Good,No
6232,72580,56701,458,Unemployed,Single,324,1,0,Credit Card,Good,Yes
6233,97601,23385,314,Unemployed,Married,116,4,0,Student Loan,Poor,Yes
6234,10618,141324,818,Employed,Married,106,4,0,Mortgage,Poor,No
6235,27299,119226,721,Employed,Married,230,0,0,Student Loan,Poor,No
6236,57487,77241,544,Employed,Divorced,181,1,2,Credit Card,Average,No
6237,92599,30367,343,Unemployed,Divorced,294,0,2,Credit Card,Good,No
6238,52118,85030,573,Employed,Divorced,139,3,1,Credit Card,Average,No
6239,65504,66505,501,Employed,Married,211,1,2,Personal Loan,Average,No
6240,8471,144462,829,Retired,Single,343,4,1,Student Loan,Average,No
6241,75316,53332,444,Unemployed,Married,46,4,0,Mortgage,Average,Yes
6242,36852,105178,661,Retired,Divorced,155,0,2,Mortgage,Average,No
6243,43258,96325,622,Employed,Widowed,303,0,0,Auto Loan,Average,No
6244,73842,55268,452,Unemployed,Divorced,77,3,1,Credit Card,Average,Yes
6245,35651,106486,668,Retired,Single,230,3,2,Mortgage,Average,No
6246,81272,45563,407,Unemployed,Married,67,4,2,Credit Card,Poor,Yes
6247,22727,125185,748,Employed,Widowed,156,2,2,Mortgage,Average,No
6248,72779,56404,457,Unemployed,Widowed,224,3,2,Student Loan,Average,Yes
6249,59240,75182,534,Employed,Single,105,4,0,Auto Loan,Poor,No
6250,75482,52991,442,Unemployed,Married,117,3,2,Credit Card,Average,Yes
6251,23230,124601,745,Retired,Widowed,95,1,1,Personal Loan,Poor,No
6252,64399,67663,507,Employed,Divorced,147,0,2,Personal Loan,Poor,No
6253,51473,85886,576,Employed,Single,157,4,1,Mortgage,Good,No
6254,10283,142002,820,Retired,Widowed,260,3,1,Student Loan,Average,No
6255,37828,103848,655,Self-employed,Single,29,0,0,Credit Card,Poor,No
6256,82227,44127,402,Unemployed,Married,136,2,2,Auto Loan,Poor,Yes
6257,57249,77692,545,Employed,Married,13,3,1,Student Loan,Poor,No
6258,30426,114389,699,Employed,Married,343,4,2,Mortgage,Good,No
6259,72121,57500,462,Unemployed,Divorced,211,1,0,Student Loan,Poor,Yes
6260,75028,53785,445,Unemployed,Widowed,149,0,0,Auto Loan,Average,Yes
6261,37635,104146,656,Self-employed,Married,214,0,2,Student Loan,Average,No
6262,33693,109126,678,Unemployed,Divorced,293,1,1,Credit Card,Poor,No
6263,29972,114979,702,Self-employed,Married,314,4,0,Mortgage,Good,No
6264,64163,67997,508,Employed,Married,41,2,1,Auto Loan,Average,No
6265,94881,27170,329,Unemployed,Widowed,67,1,1,Mortgage,Average,Yes
6266,90663,33303,355,Unemployed,Divorced,130,2,2,Credit Card,Poor,Yes
6267,47239,91743,602,Employed,Married,143,4,0,Auto Loan,Average,No
6268,42194,97852,628,Employed,Divorced,242,3,2,Auto Loan,Poor,No
6269,73866,55187,451,Unemployed,Divorced,163,3,2,Mortgage,Average,Yes
6270,52093,85034,573,Employed,Married,32,4,2,Student Loan,Poor,No
6271,47207,91776,603,Employed,Married,79,2,1,Student Loan,Average,No
6272,98714,21893,309,Unemployed,Single,137,1,2,Personal Loan,Good,Yes
6273,90179,33753,357,Unemployed,Widowed,54,4,0,Personal Loan,Average,Yes
6274,71842,58090,463,Unemployed,Married,193,4,1,Auto Loan,Average,Yes
6275,52221,84922,572,Employed,Single,111,3,2,Mortgage,Good,No
6276,42841,96768,624,Employed,Widowed,251,1,0,Auto Loan,Average,No
6277,55952,79412,554,Employed,Married,211,3,2,Mortgage,Good,No
6278,9994,142406,821,Employed,Divorced,127,2,2,Credit Card,Good,No
6279,58459,76030,537,Employed,Widowed,126,2,2,Personal Loan,Good,No
6280,87197,37509,373,Unemployed,Divorced,153,0,1,Auto Loan,Good,No
6281,49569,88653,589,Employed,Single,130,4,2,Credit Card,Good,No
6282,72496,56929,459,Unemployed,Married,104,1,0,Student Loan,Average,Yes
6283,5163,149626,849,Retired,Single,20,1,2,Personal Loan,Good,No
6284,64049,68291,508,Employed,Married,84,3,2,Mortgage,Average,No
6285,97193,24042,317,Unemployed,Married,37,3,1,Student Loan,Poor,Yes
6286,53758,82574,566,Employed,Divorced,250,1,2,Student Loan,Good,No
6287,72270,57201,460,Unemployed,Single,156,3,0,Credit Card,Poor,Yes
6288,31685,112282,692,Retired,Divorced,79,0,0,Auto Loan,Average,No
6289,90076,34016,358,Unemployed,Divorced,199,4,2,Auto Loan,Average,Yes
6290,81708,45022,404,Unemployed,Divorced,142,0,0,Credit Card,Good,No
6291,25764,120962,730,Employed,Single,232,2,0,Student Loan,Poor,No
6292,79658,47938,417,Unemployed,Married,292,1,2,Personal Loan,Average,Yes
6293,67552,63678,486,Employed,Married,288,0,0,Student Loan,Good,No
6294,12610,138171,802,Self-employed,Single,151,0,0,Credit Card,Good,No
6295,5159,149638,849,Employed,Married,65,3,2,Student Loan,Good,No
6296,25466,121248,732,Self-employed,Single,12,3,1,Student Loan,Average,No
6297,54298,81720,563,Employed,Single,139,3,1,Student Loan,Good,No
6298,22429,125514,751,Unemployed,Married,12,2,2,Student Loan,Average,No
6299,57953,76805,541,Employed,Widowed,184,0,1,Personal Loan,Good,No
6300,44811,94323,614,Employed,Divorced,277,4,1,Mortgage,Average,No
6301,98635,21986,309,Unemployed,Single,307,3,1,Mortgage,Good,Yes
6302,42904,96478,624,Employed,Single,267,2,1,Auto Loan,Poor,No
6303,38623,102994,650,Unemployed,Widowed,185,2,2,Mortgage,Good,No
6304,91346,32161,351,Unemployed,Single,56,3,1,Mortgage,Average,Yes
6305,84674,40689,386,Unemployed,Single,354,1,1,Mortgage,Poor,Yes
6306,6645,147101,840,Employed,Married,152,0,2,Student Loan,Poor,No
6307,30227,114699,701,Unemployed,Married,38,3,2,Student Loan,Good,No
6308,54930,80924,559,Employed,Widowed,244,4,1,Personal Loan,Good,No
6309,25384,121311,732,Unemployed,Single,220,0,0,Student Loan,Average,No
6310,27173,119273,721,Employed,Divorced,61,2,2,Student Loan,Poor,No
6311,44882,94308,614,Employed,Married,72,4,2,Mortgage,Poor,No
6312,25583,121128,731,Employed,Divorced,254,0,1,Personal Loan,Poor,No
6313,52924,83745,570,Employed,Divorced,280,4,0,Personal Loan,Poor,No
6314,6920,146881,839,Self-employed,Widowed,151,2,2,Mortgage,Good,No
6315,99230,21211,306,Unemployed,Widowed,168,3,2,Mortgage,Good,Yes
6316,99856,20229,301,Unemployed,Single,96,4,2,Personal Loan,Good,Yes
6317,11968,138972,807,Employed,Widowed,95,3,0,Credit Card,Average,No
6318,63954,68542,509,Employed,Married,287,2,2,Mortgage,Good,No
6319,89742,34345,360,Unemployed,Single,42,2,2,Mortgage,Good,Yes
6320,25313,121489,733,Self-employed,Single,19,4,0,Personal Loan,Average,No
6321,76354,51819,437,Unemployed,Divorced,291,4,2,Credit Card,Poor,Yes
6322,64275,67779,507,Employed,Divorced,214,2,0,Credit Card,Good,No
6323,39008,102421,647,Unemployed,Divorced,44,4,0,Auto Loan,Good,No
6324,31715,112244,692,Employed,Single,309,4,0,Credit Card,Poor,No
6325,51732,85584,575,Employed,Widowed,154,4,1,Mortgage,Poor,No
6326,85435,39950,383,Unemployed,Widowed,48,4,2,Student Loan,Average,Yes
6327,89080,35173,364,Unemployed,Widowed,158,0,2,Personal Loan,Average,Yes
6328,12927,137743,801,Employed,Single,239,2,2,Mortgage,Average,No
6329,56920,78032,548,Employed,Single,45,2,0,Personal Loan,Good,No
6330,15014,135074,790,Employed,Single,248,1,1,Credit Card,Poor,No
6331,27180,119273,721,Unemployed,Single,223,3,0,Personal Loan,Average,No
6332,79601,48036,418,Unemployed,Single,320,1,2,Mortgage,Poor,Yes
6333,8812,143885,827,Unemployed,Widowed,151,4,0,Student Loan,Good,No
6334,16534,132857,779,Self-employed,Single,201,4,1,Mortgage,Average,No
6335,47460,91356,602,Employed,Widowed,107,0,2,Auto Loan,Poor,No
6336,89774,34292,359,Unemployed,Single,205,0,0,Personal Loan,Good,Yes
6337,98070,23052,312,Unemployed,Widowed,315,0,1,Mortgage,Poor,Yes
6338,67021,64377,491,Employed,Married,307,0,0,Credit Card,Poor,No
6339,33529,109317,679,Self-employed,Married,163,0,0,Credit Card,Poor,No
6340,50026,87838,585,Employed,Widowed,234,0,2,Mortgage,Poor,No
6341,50028,87819,585,Employed,Married,207,0,1,Auto Loan,Average,No
6342,16087,133689,781,Unemployed,Married,99,0,0,Personal Loan,Average,No
6343,20328,128103,763,Employed,Widowed,310,0,1,Auto Loan,Average,No
6344,88763,35620,366,Unemployed,Single,28,2,2,Student Loan,Average,No
6345,77460,50461,431,Unemployed,Single,222,0,2,Mortgage,Good,Yes
6346,84623,40750,386,Unemployed,Widowed,243,3,2,Auto Loan,Average,Yes
6347,27746,118426,717,Self-employed,Divorced,194,0,1,Student Loan,Good,No
6348,33927,108719,677,Self-employed,Divorced,173,4,1,Auto Loan,Average,No
6349,93296,29472,340,Unemployed,Married,81,4,0,Student Loan,Poor,Yes
6350,49199,89263,591,Employed,Divorced,71,0,1,Credit Card,Good,No
6351,17185,132036,774,Employed,Married,190,0,2,Credit Card,Average,No
6352,57326,77602,545,Employed,Single,88,4,0,Mortgage,Poor,No
6353,81295,45523,407,Unemployed,Widowed,46,3,1,Auto Loan,Average,Yes
6354,77146,50766,432,Unemployed,Single,27,1,2,Credit Card,Good,Yes
6355,24216,123262,740,Self-employed,Widowed,305,2,2,Personal Loan,Good,No
6356,51313,86060,577,Employed,Divorced,182,4,0,Credit Card,Average,No
6357,93700,29079,338,Unemployed,Single,43,0,2,Credit Card,Average,No
6358,94106,28399,334,Unemployed,Single,274,2,1,Auto Loan,Poor,Yes
6359,55085,80726,558,Employed,Married,226,0,2,Student Loan,Average,No
6360,31432,112906,693,Employed,Widowed,57,1,0,Personal Loan,Good,No
6361,87948,36532,369,Unemployed,Divorced,200,1,2,Personal Loan,Poor,Yes
6362,9809,142689,822,Self-employed,Single,285,4,2,Student Loan,Average,No
6363,39064,102357,647,Unemployed,Widowed,82,2,1,Auto Loan,Good,No
6364,68043,63162,484,Employed,Divorced,307,2,1,Credit Card,Poor,No
6365,97389,23749,315,Unemployed,Single,99,1,1,Student Loan,Good,No
6366,91925,31353,347,Unemployed,Widowed,345,0,1,Personal Loan,Poor,Yes
6367,16950,132313,776,Retired,Married,272,4,2,Personal Loan,Good,No
6368,79131,48477,420,Unemployed,Single,193,3,1,Credit Card,Average,Yes
6369,81919,44570,403,Unemployed,Widowed,353,1,2,Credit Card,Poor,Yes
6370,35750,106373,667,Retired,Divorced,33,1,1,Mortgage,Average,No
6371,91807,31437,348,Unemployed,Divorced,85,4,1,Student Loan,Average,Yes
6372,71803,58104,463,Unemployed,Married,101,0,1,Credit Card,Average,Yes
6373,53285,83370,568,Employed,Single,346,2,2,Mortgage,Average,No
6374,96906,24551,319,Unemployed,Married,177,1,1,Auto Loan,Poor,Yes
6375,49811,88359,587,Employed,Widowed,245,4,2,Personal Loan,Average,No
6376,59316,74880,533,Employed,Divorced,140,4,1,Student Loan,Good,No
6377,90947,32916,354,Unemployed,Married,345,4,1,Auto Loan,Poor,Yes
6378,7336,146150,837,Unemployed,Single,303,2,0,Student Loan,Poor,No
6379,40111,100703,641,Retired,Widowed,106,1,1,Student Loan,Poor,No
6380,69166,61445,477,Employed,Single,39,4,2,Credit Card,Average,No
6381,64500,67636,506,Employed,Married,46,2,0,Mortgage,Poor,No
6382,45262,93927,611,Employed,Divorced,242,0,2,Student Loan,Poor,No
